,StationCode,SampleDate,CollectionTime,Replicate,CONCATENATE,Ammonia.as.N,Nitrate...Nitrite.as.N,Nitrate.as.N,Nitrite.as.N,Nitrogen..Total,Nitrogen..Total.Kjeldahl,OrthoPhosphate.as.P,Phosphorus.as.P,DWC_Month,nitrogen,OrganicP,SolarRadiation,LightFactor,LightExtinction,standardQual2k_MaxAlgaeDensity,Phi_lb,standardQual2k_BenthicChlora,revisedQual2k_MaxAlgaeDensity,Phi_lb.1,RevisedQual2k_BenthicChlora,revisedQual2k_MaxAlgaeDensity.1,Phi_lb.2,benthic_qual2kaccural
2253,526EL0009,24-Feb-05,10:30:00 AM,1,526EL0009 24-Feb-05 10:30:00 AM,0,0,0.1,0,0,0,0,0.06,2,0.1,0,297.6,0.525895581,0.5,0,0.74858404,0,16.96902418,0.74858404,42.42256046,11.99665917,0.529229465,29.99164793
2254,526EL0009,24-Nov-03,1:50:00 PM,1,526EL0009 24-Nov-03 1:50:00 PM,0,0,0.18,0,0,0,0,0.08,11,0.18,0,231,0.525895581,0.5,0,0.697989464,0,21.87311267,0.697989464,54.68278166,15.4637223,0.493460414,38.65930576
2255,526EL0009,27-May-04,11:35:00 AM,1,526EL0009 27-May-04 11:35:00 AM,0,0,0.05,0,0,0,0,0.09,5,0.05,0,617.4,0.525895581,0.5,0,0.86066707,0,13.96372565,0.86066707,34.90931412,9.871991199,0.608469255,24.679978
2256,526EL0009,30-Aug-05,2:15:00 PM,1,526EL0009 30-Aug-05 2:15:00 PM,0,0,0,0,0,0,0,0.07,8,0,0,565.6,0.525895581,0.5,0,0.849822747,0,0,0.849822747,0,0,0.6008026,0
2257,526FR0001,15-Sep-03,10:10:00 AM,1,526FR0001 15-Sep-03 10:10:00 AM,0,0,0.18,0,0,0,0,0.03,9,0.18,0,454.8,0.525895581,0.5,0,0.819827933,0,25.6912026,0.819827933,64.22800651,18.16301268,0.579597046,45.4075317
2258,526FR0001,16-May-05,4:56:00 PM,1,526FR0001 16-May-05 4:56:00 PM,0,0,0.09,0,0,0,0,0.03,5,0.09,0,617.4,0.525895581,0.5,0,0.86066707,0,18.48128676,0.86066707,46.20321691,13.06578952,0.608469255,32.66447381
2259,526FR0001,16-Sep-04,8:00:00 AM,1,526FR0001 16-Sep-04 8:00:00 AM,0,0,0.16,0,0,0,0,0.07,9,0.16,0,454.8,0.525895581,0.5,0,0.819827933,0,24.00844558,0.819827933,60.02111395,16.97334719,0.579597046,42.43336797
2260,526FR0001,18-Feb-04,2:30:00 PM,1,526FR0001 18-Feb-04 2:30:00 PM,0,0,0.14,0,0,0,0,0.04,2,0.14,0,297.6,0.525895581,0.5,0,0.74858404,0,20.33554122,0.74858404,50.83885305,14.37669924,0.529229465,35.9417481
2261,526FR0001,18-Jul-05,12:02:00 PM,1,526FR0001 18-Jul-05 12:02:00 PM,0,0,0.15,0,0,0,0,0.05,7,0.15,0,632.4,0.525895581,0.5,0,0.863520887,0,24.38072792,0.863520887,60.9518198,17.23654113,0.610486829,43.09135283
2262,526FR0001,18-Mar-05,12:30:00 PM,1,526FR0001 18-Mar-05 12:30:00 PM,0,0,0.13,0,0,0,0,0.04,3,0.13,0,416.8,0.525895581,0.5,0,0.806578719,0,21.03294923,0.806578719,52.58237307,14.86974858,0.570230196,37.17437145
2263,526FR0001,19-Apr-05,1:20:00 PM,1,526FR0001 19-Apr-05 1:20:00 PM,0,0,0.11,0,0,0,0,0.03,4,0.11,0,536.6,0.525895581,0.5,0,0.842980964,0,20.08915645,0.842980964,50.22289113,14.20251161,0.595965638,35.50627904
2264,526FR0001,19-Aug-04,8:00:00 AM,1,526FR0001 19-Aug-04 8:00:00 AM,0,0,0.18,0,0,0,0,0.06,8,0.18,0,565.6,0.525895581,0.5,0,0.849822747,0,26.63115941,0.849822747,66.57789852,18.82753771,0.6008026,47.06884429
2265,526FR0001,19-Jan-04,8:45:00 AM,1,526FR0001 19-Jan-04 8:45:00 AM,0,0,0.21,0,0,0,0,0.04,1,0.21,0,215,0.525895581,0.5,0,0.682646838,0,23.42187264,0.682646838,58.55468161,16.55865536,0.482613577,41.39663841
2266,526FR0001,20-Jul-04,10:00:00 AM,1,526FR0001 20-Jul-04 10:00:00 AM,0,0,0.15,0,0,0,0,0.04,7,0.15,0,632.4,0.525895581,0.5,0,0.863520887,0,24.38072792,0.863520887,60.9518198,17.23654113,0.610486829,43.09135283
2267,526FR0001,20-Sep-05,1:50:00 PM,1,526FR0001 20-Sep-05 1:50:00 PM,0,0,0.17,0,0,0,0,0.05,9,0.17,0,454.8,0.525895581,0.5,0,0.819827933,0,24.85614424,0.819827933,62.14036061,17.57264812,0.579597046,43.93162029
2268,526FR0001,21-Dec-04,10:15:00 AM,1,526FR0001 21-Dec-04 10:15:00 AM,0,0,0.18,0,0,0,0,0.04,12,0.18,0,190,0.525895581,0.5,0,0.655284141,0,20.5348427,0.655284141,51.33710676,14.51760021,0.463268861,36.29400053
2269,526FR0001,22-Dec-03,8:50:00 AM,1,526FR0001 22-Dec-03 8:50:00 AM,0,0,0.19,0,0,0,0,0.03,12,0.19,0,190,0.525895581,0.5,0,0.655284141,0,21.19288757,0.655284141,52.98221893,14.98282084,0.463268861,37.45705209
2270,526FR0001,22-Mar-04,7:00:00 AM,1,526FR0001 22-Mar-04 7:00:00 AM,0,0,0.12,0,0,0,0,0.04,3,0.12,0,416.8,0.525895581,0.5,0,0.806578719,0,20.13720352,0.806578719,50.34300881,14.23647964,0.570230196,35.59119911
2271,526FR0001,22-Nov-04,8:35:00 AM,1,526FR0001 22-Nov-04 8:35:00 AM,0,0,0.18,0,0,0,0,0.04,11,0.18,0,231,0.525895581,0.5,0,0.697989464,0,21.87311267,0.697989464,54.68278166,15.4637223,0.493460414,38.65930576
2272,526FR0001,22-Oct-04,9:00:00 AM,1,526FR0001 22-Oct-04 9:00:00 AM,0,0,0.2,0,0,0,0,0.05,10,0.2,0,328,0.525895581,0.5,0,0.766443685,0,25.54731742,0.766443685,63.86829354,18.06128959,0.54185577,45.15322398
2273,526FR0001,23-Feb-05,10:55:00 AM,1,526FR0001 23-Feb-05 10:55:00 AM,0,0,0.14,0,0,0,0,0.04,2,0.14,0,297.6,0.525895581,0.5,0,0.74858404,0,20.33554122,0.74858404,50.83885305,14.37669924,0.529229465,35.9417481
2274,526FR0001,23-Jun-04,9:00:00 AM,1,526FR0001 23-Jun-04 9:00:00 AM,0,0,0.15,0,0,0,0,0.04,6,0.15,0,649,0.525895581,0.5,0,0.866545857,0,24.46613521,0.866545857,61.16533804,17.29692187,0.612625405,43.24230467
2275,526FR0001,23-Jun-05,12:05:00 PM,1,526FR0001 23-Jun-05 12:05:00 PM,0,0,0.14,0,0,0,0,0.05,6,0.14,0,649,0.525895581,0.5,0,0.866545857,0,23.54001429,0.866545857,58.85003572,16.64217844,0.612625405,41.60544609
2276,526FR0001,24-Nov-03,9:30:00 AM,1,526FR0001 24-Nov-03 9:30:00 AM,0,0,0.16,0,0,0,0,0.04,11,0.16,0,231,0.525895581,0.5,0,0.697989464,0,20.44043805,0.697989464,51.10109511,14.45085857,0.493460414,36.12714643
2277,526FR0001,26-Jan-05,9:00:00 AM,1,526FR0001 26-Jan-05 9:00:00 AM,0,0,0.19,0,0,0,0,0.04,1,0.19,0,215,0.525895581,0.5,0,0.682646838,0,22.07783887,0.682646838,55.19459718,15.60845841,0.482613577,39.02114603
2278,526FR0001,27-May-04,8:15:00 AM,1,526FR0001 27-May-04 8:15:00 AM,0,0,0.15,0,0,0,0,0.04,5,0.15,0,617.4,0.525895581,0.5,0,0.86066707,0,24.30015301,0.86066707,60.75038253,17.17957676,0.608469255,42.9489419
2279,526FR0001,30-Aug-05,8:35:00 AM,1,526FR0001 30-Aug-05 8:35:00 AM,0,0,0.17,0,0,0,0,0.05,8,0.17,0,565.6,0.525895581,0.5,0,0.849822747,0,25.765549,0.849822747,64.41387251,18.21557365,0.6008026,45.53893413
2280,526FR0002,15-Sep-03,11:00:00 AM,1,526FR0002 15-Sep-03 11:00:00 AM,0,0,0.14,0,0,0,0,0.06,9,0.14,0,454.8,0.525895581,0.5,0,0.819827933,0,22.2709059,0.819827933,55.67726476,15.74495179,0.579597046,39.36237946
2281,526FR0002,16-Sep-04,8:50:00 AM,1,526FR0002 16-Sep-04 8:50:00 AM,0,0,0.14,0,0,0,0,0.05,9,0.14,0,454.8,0.525895581,0.5,0,0.819827933,0,22.2709059,0.819827933,55.67726476,15.74495179,0.579597046,39.36237946
2282,526FR0002,17-May-05,2:40:00 PM,1,526FR0002 17-May-05 2:40:00 PM,0,0,0.07,0,0,0,0,0.04,5,0.07,0,617.4,0.525895581,0.5,0,0.86066707,0,16.32091462,0.86066707,40.80228655,11.53846255,0.608469255,28.84615638
2283,526FR0002,18-Feb-04,2:50:00 PM,1,526FR0002 18-Feb-04 2:50:00 PM,0,0,0.14,0,0,0,0,0.06,2,0.14,0,297.6,0.525895581,0.5,0,0.74858404,0,20.33554122,0.74858404,50.83885305,14.37669924,0.529229465,35.9417481
2284,526FR0002,18-Jul-05,11:36:00 AM,1,526FR0002 18-Jul-05 11:36:00 AM,0,0,0.1,0,0,0,0,0.04,7,0.1,0,632.4,0.525895581,0.5,0,0.863520887,0,19.57443123,0.863520887,48.93607807,13.83861426,0.610486829,34.59653564
2285,526FR0002,18-Mar-05,11:45:00 AM,1,526FR0002 18-Mar-05 11:45:00 AM,0,0,0.13,0,0,0,0,0.04,3,0.13,0,416.8,0.525895581,0.5,0,0.806578719,0,21.03294923,0.806578719,52.58237307,14.86974858,0.570230196,37.17437145
2286,526FR0002,19-Jan-04,9:25:00 AM,1,526FR0002 19-Jan-04 9:25:00 AM,0,0,0.18,0,0,0,0,0.07,1,0.18,0,215,0.525895581,0.5,0,0.682646838,0,21.39231603,0.682646838,53.48079007,15.12381157,0.482613577,37.80952893
2287,526FR0002,20-Apr-05,2:35:00 PM,1,526FR0002 20-Apr-05 2:35:00 PM,0,0,0.11,0,0,0,0,0.09,4,0.11,0,536.6,0.525895581,0.5,0,0.842980964,0,20.08915645,0.842980964,50.22289113,14.20251161,0.595965638,35.50627904
2288,526FR0002,20-Aug-04,8:20:00 AM,1,526FR0002 20-Aug-04 8:20:00 AM,0,0,0.13,0,0,0,0,0.07,8,0.13,0,565.6,0.525895581,0.5,0,0.849822747,0,22.1606128,0.849822747,55.401532,15.66697743,0.6008026,39.16744357
2289,526FR0002,20-Jul-04,10:45:00 AM,1,526FR0002 20-Jul-04 10:45:00 AM,0,0,0.11,0,0,0,0,0.04,7,0.11,0,632.4,0.525895581,0.5,0,0.863520887,0,20.57864522,0.863520887,51.44661306,14.54856746,0.610486829,36.37141864
2290,526FR0002,20-Sep-05,1:18:00 PM,1,526FR0002 20-Sep-05 1:18:00 PM,0,0,0.13,0,0,0,0,0.04,9,0.13,0,454.8,0.525895581,0.5,0,0.819827933,0,21.37844562,0.819827933,53.44611406,15.11400556,0.579597046,37.78501389
2291,526FR0002,21-Dec-04,10:50:00 AM,1,526FR0002 21-Dec-04 10:50:00 AM,0,0,0.15,0,0,0,0,0.04,12,0.15,0,190,0.525895581,0.5,0,0.655284141,0,18.50135255,0.655284141,46.25338139,13.07997552,0.463268861,32.69993879
2292,526FR0002,22-Dec-03,9:30:00 AM,1,526FR0002 22-Dec-03 9:30:00 AM,0,0,0.19,0,0,0,0,0.04,12,0.19,0,190,0.525895581,0.5,0,0.655284141,0,21.19288757,0.655284141,52.98221893,14.98282084,0.463268861,37.45705209
2293,526FR0002,22-Mar-04,7:40:00 AM,1,526FR0002 22-Mar-04 7:40:00 AM,0,0,0.12,0,0,0,0,0.12,3,0.12,0,416.8,0.525895581,0.5,0,0.806578719,0,20.13720352,0.806578719,50.34300881,14.23647964,0.570230196,35.59119911
2294,526FR0002,22-Nov-04,9:10:00 AM,1,526FR0002 22-Nov-04 9:10:00 AM,0,0,0.16,0,0,0,0,0.07,11,0.16,0,231,0.525895581,0.5,0,0.697989464,0,20.44043805,0.697989464,51.10109511,14.45085857,0.493460414,36.12714643
2295,526FR0002,22-Oct-04,9:40:00 AM,1,526FR0002 22-Oct-04 9:40:00 AM,0,0,0.17,0,0,0,0,0.03,10,0.17,0,328,0.525895581,0.5,0,0.766443685,0,23.23760151,0.766443685,58.09400376,16.42838046,0.54185577,41.07095114
2296,526FR0002,23-Feb-05,11:30:00 AM,1,526FR0002 23-Feb-05 11:30:00 AM,0,0,0.14,0,0,0,0,0.04,2,0.14,0,297.6,0.525895581,0.5,0,0.74858404,0,20.33554122,0.74858404,50.83885305,14.37669924,0.529229465,35.9417481
2297,526FR0002,23-Jun-04,8:30:00 AM,1,526FR0002 23-Jun-04 8:30:00 AM,0,0,0.12,0,0,0,0,0.05,6,0.12,0,649,0.525895581,0.5,0,0.866545857,0,21.63435494,0.866545857,54.08588734,15.29492679,0.612625405,38.23731698
2298,526FR0002,23-Jun-05,1:04:00 PM,1,526FR0002 23-Jun-05 1:04:00 PM,0,0,0.1,0,0,0,0,0.08,6,0.1,0,649,0.525895581,0.5,0,0.866545857,0,19.64300175,0.866545857,49.10750437,13.88709183,0.612625405,34.71772958
2299,526FR0002,24-Nov-03,10:15:00 AM,1,526FR0002 24-Nov-03 10:15:00 AM,0,0,0.16,0,0,0,0,0.05,11,0.16,0,231,0.525895581,0.5,0,0.697989464,0,20.44043805,0.697989464,51.10109511,14.45085857,0.493460414,36.12714643
2300,526FR0002,26-Jan-05,9:30:00 AM,1,526FR0002 26-Jan-05 9:30:00 AM,0,0,0.19,0,0,0,0,0.05,1,0.19,0,215,0.525895581,0.5,0,0.682646838,0,22.07783887,0.682646838,55.19459718,15.60845841,0.482613577,39.02114603
2301,526FR0002,27-May-04,8:45:00 AM,1,526FR0002 27-May-04 8:45:00 AM,0,0,0.13,0,0,0,0,0.04,5,0.13,0,617.4,0.525895581,0.5,0,0.86066707,0,22.44339749,0.86066707,56.10849372,15.86689885,0.608469255,39.66724714
2302,526FR0002,30-Aug-05,10:00:00 AM,1,526FR0002 30-Aug-05 10:00:00 AM,0,0,0.12,0,0,0,0,0.04,8,0.12,0,565.6,0.525895581,0.5,0,0.849822747,0,21.21684246,0.849822747,53.04210614,14.99975632,0.6008026,37.49939079
2303,526FR0004,15-Sep-03,11:30:00 AM,1,526FR0004 15-Sep-03 11:30:00 AM,0,0,0.11,0,0,0,0,0.03,9,0.11,0,454.8,0.525895581,0.5,0,0.819827933,0,19.53739444,0.819827933,48.8434861,13.81243021,0.579597046,34.53107552
2304,526FR0004,16-May-05,1:07:00 PM,1,526FR0004 16-May-05 1:07:00 PM,0,0,0.07,0,0,0,0,0.05,5,0.07,0,617.4,0.525895581,0.5,0,0.86066707,0,16.32091462,0.86066707,40.80228655,11.53846255,0.608469255,28.84615638
2305,526FR0004,16-Sep-04,9:10:00 AM,1,526FR0004 16-Sep-04 9:10:00 AM,0,0,0.09,0,0,0,0,0.09,9,0.09,0,454.8,0.525895581,0.5,0,0.819827933,0,17.60433928,0.819827933,44.01084821,12.44581044,0.579597046,31.1145261
2306,526FR0004,18-Feb-04,3:00:00 PM,1,526FR0004 18-Feb-04 3:00:00 PM,0,0,0.15,0,0,0,0,0.05,2,0.15,0,297.6,0.525895581,0.5,0,0.74858404,0,21.13559045,0.74858404,52.83897612,14.94231326,0.529229465,37.35578315
2307,526FR0004,18-Jul-05,12:58:00 PM,1,526FR0004 18-Jul-05 12:58:00 PM,0,0,0,0,0,0,0,0.06,7,0,0,632.4,0.525895581,0.5,0,0.863520887,0,0,0.863520887,0,0,0.610486829,0
2308,526FR0004,18-Mar-05,12:00:00 PM,1,526FR0004 18-Mar-05 12:00:00 PM,0,0,0.12,0,0,0,0,0.04,3,0.12,0,416.8,0.525895581,0.5,0,0.806578719,0,20.13720352,0.806578719,50.34300881,14.23647964,0.570230196,35.59119911
2309,526FR0004,19-Jan-04,9:45:00 AM,1,526FR0004 19-Jan-04 9:45:00 AM,0,0,0.2,0,0,0,0,0.05,1,0.2,0,215,0.525895581,0.5,0,0.682646838,0,22.75417723,0.682646838,56.88544307,16.08661205,0.482613577,40.21653014
2310,526FR0004,20-Apr-05,2:35:00 PM,1,526FR0004 20-Apr-05 2:35:00 PM,0,0,0.09,0,0,0,0,0.03,4,0.09,0,536.6,0.525895581,0.5,0,0.842980964,0,18.10150925,0.842980964,45.25377312,12.79729669,0.595965638,31.99324172
2311,526FR0004,20-Aug-04,8:45:00 AM,1,526FR0004 20-Aug-04 8:45:00 AM,0,0,0.07,0,0,0,0,0.05,8,0.07,0,565.6,0.525895581,0.5,0,0.849822747,0,16.11527264,0.849822747,40.28818159,11.39307901,0.6008026,28.48269753
2312,526FR0004,20-Jul-04,11:15:00 AM,1,526FR0004 20-Jul-04 11:15:00 AM,0,0,0,0,0,0,0,0.04,7,0,0,632.4,0.525895581,0.5,0,0.863520887,0,0,0.863520887,0,0,0.610486829,0
2313,526FR0004,20-Sep-05,11:25:00 AM,1,526FR0004 20-Sep-05 11:25:00 AM,0,0,0.1,0,0,0,0,0.05,9,0.1,0,454.8,0.525895581,0.5,0,0.819827933,0,18.58399227,0.819827933,46.45998068,13.13839965,0.579597046,32.84599912
2314,526FR0004,21-Dec-04,9:30:00 AM,1,526FR0004 21-Dec-04 9:30:00 AM,0,0,0.17,0,0,0,0,0.05,12,0.17,0,190,0.525895581,0.5,0,0.655284141,0,19.86738496,0.655284141,49.66846241,14.04572493,0.463268861,35.11431233
2315,526FR0004,21-Oct-03,9:40:00 AM,1,526FR0004 21-Oct-03 9:40:00 AM,0,0,2,0,0,0,0,0,10,2,0,328,0.525895581,0.5,0,0.766443685,0,0,0.766443685,0,0,0.54185577,0
2316,526FR0004,22-Dec-03,9:50:00 AM,1,526FR0004 22-Dec-03 9:50:00 AM,0,0,0.17,0,0,0,0,0.05,12,0.17,0,190,0.525895581,0.5,0,0.655284141,0,19.86738496,0.655284141,49.66846241,14.04572493,0.463268861,35.11431233
2317,526FR0004,22-Mar-04,8:10:00 AM,1,526FR0004 22-Mar-04 8:10:00 AM,0,0,0.12,0,0,0,0,0.07,3,0.12,0,416.8,0.525895581,0.5,0,0.806578719,0,20.13720352,0.806578719,50.34300881,14.23647964,0.570230196,35.59119911
2318,526FR0004,22-Nov-04,9:30:00 AM,1,526FR0004 22-Nov-04 9:30:00 AM,0,0,0.14,0,0,0,0,0.05,11,0.14,0,231,0.525895581,0.5,0,0.697989464,0,18.96112228,0.697989464,47.40280569,13.40502076,0.493460414,33.51255191
2319,526FR0004,22-Oct-04,8:40:00 AM,1,526FR0004 22-Oct-04 8:40:00 AM,0,0,0.15,0,0,0,0,0.05,10,0.15,0,328,0.525895581,0.5,0,0.766443685,0,21.63984132,0.766443685,54.09960329,15.29880552,0.54185577,38.2470138
2320,526FR0004,23-Feb-05,11:45:00 AM,1,526FR0004 23-Feb-05 11:45:00 AM,0,0,0.13,0,0,0,0,0.04,2,0.13,0,297.6,0.525895581,0.5,0,0.74858404,0,19.52063666,0.74858404,48.80159164,13.80058289,0.529229465,34.50145723
2321,526FR0004,23-Jun-04,9:20:00 AM,1,526FR0004 23-Jun-04 9:20:00 AM,0,0,0,0,0,0,0,0.06,6,0,0,649,0.525895581,0.5,0,0.866545857,0,0,0.866545857,0,0,0.612625405,0
2322,526FR0004,23-Jun-05,1:50:00 PM,1,526FR0004 23-Jun-05 1:50:00 PM,0,0,0,0,0,0,0,0.04,6,0,0,649,0.525895581,0.5,0,0.866545857,0,0,0.866545857,0,0,0.612625405,0
2323,526FR0004,24-Nov-03,11:00:00 AM,1,526FR0004 24-Nov-03 11:00:00 AM,0,0,0.16,0,0,0,0,0.05,11,0.16,0,231,0.525895581,0.5,0,0.697989464,0,20.44043805,0.697989464,51.10109511,14.45085857,0.493460414,36.12714643
2324,526FR0004,26-Jan-05,8:35:00 AM,1,526FR0004 26-Jan-05 8:35:00 AM,0,0,0.18,0,0,0,0,0.06,1,0.18,0,215,0.525895581,0.5,0,0.682646838,0,21.39231603,0.682646838,53.48079007,15.12381157,0.482613577,37.80952893
2325,526FR0004,27-May-04,9:00:00 AM,1,526FR0004 27-May-04 9:00:00 AM,0,0,0.07,0,0,0,0,0.05,5,0.07,0,617.4,0.525895581,0.5,0,0.86066707,0,16.32091462,0.86066707,40.80228655,11.53846255,0.608469255,28.84615638
2326,526FR0004,30-Aug-05,10:35:00 AM,1,526FR0004 30-Aug-05 10:35:00 AM,0,0,0.08,0,0,0,0,0.05,8,0.08,0,565.6,0.525895581,0.5,0,0.849822747,0,17.2010133,0.849822747,43.00253326,12.16066945,0.6008026,30.40167363
2327,526FR0005,15-Sep-03,2:45:00 PM,1,526FR0005 15-Sep-03 2:45:00 PM,0,0,0.06,0,0,0,0,0.04,9,0.06,0,454.8,0.525895581,0.5,0,0.819827933,0,14.45328877,0.819827933,36.13322192,10.2180996,0.579597046,25.54524901
2328,526FR0005,17-May-05,12:35:00 PM,1,526FR0005 17-May-05 12:35:00 PM,0,0,0,0,0,0,0,0.03,5,0,0,617.4,0.525895581,0.5,0,0.86066707,0,0,0.86066707,0,0,0.608469255,0
2329,526FR0005,18-Apr-05,11:35:00 AM,1,526FR0005 18-Apr-05 11:35:00 AM,0,0,0,0,0,0,0,0.03,4,0,0,536.6,0.525895581,0.5,0,0.842980964,0,0,0.842980964,0,0,0.595965638,0
2330,526FR0005,18-Jul-05,2:26:00 PM,1,526FR0005 18-Jul-05 2:26:00 PM,0,0,0,0,0,0,0,0.05,7,0,0,632.4,0.525895581,0.5,0,0.863520887,0,0,0.863520887,0,0,0.610486829,0
2331,526FR0005,18-Mar-05,9:35:00 AM,1,526FR0005 18-Mar-05 9:35:00 AM,0,0,0.11,0,0,0,0,0.04,3,0.11,0,416.8,0.525895581,0.5,0,0.806578719,0,19.22165121,0.806578719,48.05412803,13.58920795,0.570230196,33.97301988
2332,526FR0005,19-Apr-05,11:35:00 AM,1,526FR0005 19-Apr-05 11:35:00 AM,0,0,0.06,0,0,0,0,0,4,0.06,0,536.6,0.525895581,0.5,0,0.842980964,0,0,0.842980964,0,0,0.595965638,0
2333,526FR0005,19-Aug-04,11:45:00 AM,1,526FR0005 19-Aug-04 11:45:00 AM,0,0,0,0,0,0,0,0.05,8,0,0,565.6,0.525895581,0.5,0,0.849822747,0,0,0.849822747,0,0,0.6008026,0
2334,526FR0005,19-Feb-04,8:30:00 AM,1,526FR0005 19-Feb-04 8:30:00 AM,0,0,0.16,0,0,0,0,0.06,2,0.16,0,297.6,0.525895581,0.5,0,0.74858404,0,21.92208691,0.74858404,54.80521726,15.49834582,0.529229465,38.74586454
2335,526FR0005,19-Jan-04,10:15:00 AM,1,526FR0005 19-Jan-04 10:15:00 AM,0,0,0.19,0,0,0,0,0.05,1,0.19,0,215,0.525895581,0.5,0,0.682646838,0,22.07783887,0.682646838,55.19459718,15.60845841,0.482613577,39.02114603
2336,526FR0005,19-Nov-04,11:05:00 AM,1,526FR0005 19-Nov-04 11:05:00 AM,0,0,0.16,0,0,0,0,0.06,11,0.16,0,231,0.525895581,0.5,0,0.697989464,0,20.44043805,0.697989464,51.10109511,14.45085857,0.493460414,36.12714643
2337,526FR0005,21-Dec-04,12:25:00 PM,1,526FR0005 21-Dec-04 12:25:00 PM,0,0,0.14,0,0,0,0,0.05,12,0.14,0,190,0.525895581,0.5,0,0.655284141,0,17.8010176,0.655284141,44.50254399,12.5848569,0.463268861,31.46214224
2338,526FR0005,22-Dec-03,3:05:00 PM,1,526FR0005 22-Dec-03 3:05:00 PM,0,0,0.16,0,0,0,0,0.06,12,0.16,0,190,0.525895581,0.5,0,0.655284141,0,19.18982389,0.655284141,47.97455973,13.56670686,0.463268861,33.91676716
2339,526FR0005,22-Mar-04,11:35:00 AM,1,526FR0005 22-Mar-04 11:35:00 AM,0,0,0.11,0,0,0,0,0.06,3,0.11,0,416.8,0.525895581,0.5,0,0.806578719,0,19.22165121,0.806578719,48.05412803,13.58920795,0.570230196,33.97301988
2340,526FR0005,22-Oct-04,12:00:00 PM,1,526FR0005 22-Oct-04 12:00:00 PM,0,0,0.1,0,0,0,0,0.05,10,0.1,0,328,0.525895581,0.5,0,0.766443685,0,17.37386952,0.766443685,43.43467379,12.28287431,0.54185577,30.70718576
2341,526FR0005,22-Sep-04,8:40:00 AM,1,526FR0005 22-Sep-04 8:40:00 AM,0,0,0.05,0,0,0,0,0.07,9,0.05,0,454.8,0.525895581,0.5,0,0.819827933,0,13.30113899,0.819827933,33.25284748,9.40355965,0.579597046,23.50889913
2342,526FR0005,23-Jun-04,11:15:00 AM,1,526FR0005 23-Jun-04 11:15:00 AM,0,0,0,0,0,0,0,0.05,6,0,0,649,0.525895581,0.5,0,0.866545857,0,0,0.866545857,0,0,0.612625405,0
2343,526FR0005,24-Feb-05,11:25:00 AM,1,526FR0005 24-Feb-05 11:25:00 AM,0,0,0.09,0,0,0,0,0.06,2,0.09,0,297.6,0.525895581,0.5,0,0.74858404,0,16.07450405,0.74858404,40.18626012,11.36425668,0.529229465,28.4106417
2344,526FR0005,24-Nov-03,2:30:00 PM,1,526FR0005 24-Nov-03 2:30:00 PM,0,0,0.14,0,0,0,0,0.07,11,0.14,0,231,0.525895581,0.5,0,0.697989464,0,18.96112228,0.697989464,47.40280569,13.40502076,0.493460414,33.51255191
2345,526FR0005,27-May-04,12:05:00 PM,1,526FR0005 27-May-04 12:05:00 PM,0,0,0,0,0,0,0,0.06,5,0,0,617.4,0.525895581,0.5,0,0.86066707,0,0,0.86066707,0,0,0.608469255,0
2346,526FR0005,30-Aug-05,2:45:00 PM,1,526FR0005 30-Aug-05 2:45:00 PM,0,0,0,0,0,0,0,0.09,8,0,0,565.6,0.525895581,0.5,0,0.849822747,0,0,0.849822747,0,0,0.6008026,0
2347,526FR0006,15-Sep-03,3:30:00 PM,1,526FR0006 15-Sep-03 3:30:00 PM,0,0,0,0,0,0,0,0.03,9,0,0,454.8,0.525895581,0.5,0,0.819827933,0,0,0.819827933,0,0,0.579597046,0
2348,526FR0006,16-May-05,1:42:00 PM,1,526FR0006 16-May-05 1:42:00 PM,0,0,0,0,0,0,0,0.12,5,0,0,617.4,0.525895581,0.5,0,0.86066707,0,0,0.86066707,0,0,0.608469255,0
2349,526FR0006,16-Sep-04,9:30:00 AM,1,526FR0006 16-Sep-04 9:30:00 AM,0,0,0,0,0,0,0,0.14,9,0,0,454.8,0.525895581,0.5,0,0.819827933,0,0,0.819827933,0,0,0.579597046,0
2350,526FR0006,18-Feb-04,3:30:00 PM,1,526FR0006 18-Feb-04 3:30:00 PM,0,0,0.37,0,0,0,0,0.19,2,0.37,0,297.6,0.525895581,0.5,0,0.74858404,0,36.40896121,0.74858404,91.02240303,25.74018952,0.529229465,64.35047381
2351,526FR0006,18-Jul-05,10:23:00 AM,1,526FR0006 18-Jul-05 10:23:00 AM,0,0,0,0,0,0,0,0.04,7,0,0,632.4,0.525895581,0.5,0,0.863520887,0,0,0.863520887,0,0,0.610486829,0
2352,526FR0006,18-Mar-05,1:00:00 PM,1,526FR0006 18-Mar-05 1:00:00 PM,0,0,0,0,0,0,0,0.06,3,0,0,416.8,0.525895581,0.5,0,0.806578719,0,0,0.806578719,0,0,0.570230196,0
2353,526FR0006,19-Jan-04,10:00:00 AM,1,526FR0006 19-Jan-04 10:00:00 AM,0,0,0.13,0,0,0,0,0.06,1,0.13,0,215,0.525895581,0.5,0,0.682646838,0,17.80120892,0.682646838,44.5030223,12.58499216,0.482613577,31.4624804
2354,526FR0006,20-Apr-05,2:35:00 PM,1,526FR0006 20-Apr-05 2:35:00 PM,0,0,0.06,0,0,0,0,0.05,4,0.06,0,536.6,0.525895581,0.5,0,0.842980964,0,14.86146887,0.842980964,37.15367218,10.50667233,0.595965638,26.26668083
